"id","docente_id","estudiante_id","seccion","fecha","hora_ingreso","estado"
"138","14","1689","2C","2026-05-18",NULL,"PRESENTE"
"139","14","1690","2C","2026-05-18",NULL,"PRESENTE"
"140","14","1691","2C","2026-05-18",NULL,"PRESENTE"
"141","14","1692","2C","2026-05-18",NULL,"PRESENTE"
"142","14","1693","2C","2026-05-18",NULL,"PRESENTE"
"143","14","1694","2C","2026-05-18",NULL,"PRESENTE"
"144","14","1695","2C","2026-05-18",NULL,"PRESENTE"
"145","14","1696","2C","2026-05-18",NULL,"PRESENTE"
"146","14","1697","2C","2026-05-18",NULL,"PRESENTE"
"147","14","1698","2C","2026-05-18",NULL,"PRESENTE"
"148","14","1699","2C","2026-05-18",NULL,"PRESENTE"
"149","14","1700","2C","2026-05-18",NULL,"PRESENTE"
"150","14","1701","2C","2026-05-18",NULL,"PRESENTE"
"151","14","1702","2C","2026-05-18",NULL,"PRESENTE"
"152","14","1703","2C","2026-05-18",NULL,"TARDANZA"
"153","14","1704","2C","2026-05-18",NULL,"PRESENTE"
"154","14","1705","2C","2026-05-18",NULL,"PRESENTE"
"155","14","1706","2C","2026-05-18",NULL,"PRESENTE"
"156","14","1707","2C","2026-05-18",NULL,"FALTA"
"157","14","1708","2C","2026-05-18",NULL,"TARDANZA"
"158","14","1709","2C","2026-05-18",NULL,"FALTA"
"159","14","1710","2C","2026-05-18",NULL,"PRESENTE"
"160","14","1711","2C","2026-05-18",NULL,"FALTA"
"161","14","1712","2C","2026-05-18",NULL,"FALTA"
"162","14","1713","2C","2026-05-18",NULL,"PRESENTE"
"163","14","1714","2C","2026-05-18",NULL,"PRESENTE"
"164","14","1715","2C","2026-05-18",NULL,"PRESENTE"
"165","14","1716","2C","2026-05-18",NULL,"PRESENTE"
"166","14","1717","2C","2026-05-18",NULL,"PRESENTE"
"167","14","1718","2C","2026-05-18",NULL,"PRESENTE"
"168","14","1719","2C","2026-05-18",NULL,"PRESENTE"
"169","14","1720","2C","2026-05-18",NULL,"PRESENTE"
"170","14","1660","2B","2026-05-19",NULL,"PRESENTE"
"171","14","1661","2B","2026-05-19",NULL,"PRESENTE"
"172","14","1662","2B","2026-05-19",NULL,"PRESENTE"
"173","14","1663","2B","2026-05-19",NULL,"PRESENTE"
"174","14","1664","2B","2026-05-19",NULL,"PRESENTE"
"175","14","1665","2B","2026-05-19",NULL,"PRESENTE"
"176","14","1666","2B","2026-05-19",NULL,"PRESENTE"
"177","14","1667","2B","2026-05-19",NULL,"PRESENTE"
"178","14","1668","2B","2026-05-19",NULL,"PRESENTE"
"179","14","1669","2B","2026-05-19",NULL,"PRESENTE"
"180","14","1670","2B","2026-05-19",NULL,"PRESENTE"
"181","14","1671","2B","2026-05-19",NULL,"TARDANZA"
"182","14","1672","2B","2026-05-19",NULL,"PRESENTE"
"183","14","1673","2B","2026-05-19",NULL,"FALTA"
"184","14","1674","2B","2026-05-19",NULL,"FALTA"
"185","14","1675","2B","2026-05-19",NULL,"PRESENTE"
"186","14","1676","2B","2026-05-19",NULL,"PRESENTE"
"187","14","1677","2B","2026-05-19",NULL,"PRESENTE"
"188","14","1678","2B","2026-05-19",NULL,"PRESENTE"
"189","14","1679","2B","2026-05-19",NULL,"PRESENTE"
"190","14","1680","2B","2026-05-19",NULL,"PRESENTE"
"191","14","1681","2B","2026-05-19",NULL,"PRESENTE"
"192","14","1682","2B","2026-05-19",NULL,"PRESENTE"
"193","14","1683","2B","2026-05-19",NULL,"PRESENTE"
"194","14","1684","2B","2026-05-19",NULL,"PRESENTE"
"195","14","1685","2B","2026-05-19",NULL,"PRESENTE"
"196","14","1686","2B","2026-05-19",NULL,"PRESENTE"
"197","14","1687","2B","2026-05-19",NULL,"PRESENTE"
"198","14","1688","2B","2026-05-19",NULL,"PRESENTE"
"199","14","1721","2D","2026-05-27",NULL,"PRESENTE"
"200","14","1722","2D","2026-05-27",NULL,"PRESENTE"
"201","14","1723","2D","2026-05-27",NULL,"PRESENTE"
"202","14","1724","2D","2026-05-27",NULL,"PRESENTE"
"203","14","1725","2D","2026-05-27",NULL,"FALTA"
"204","14","1726","2D","2026-05-27",NULL,"PRESENTE"
"205","14","1727","2D","2026-05-27",NULL,"PRESENTE"
"206","14","1728","2D","2026-05-27",NULL,"PRESENTE"
"207","14","1729","2D","2026-05-27",NULL,"PRESENTE"
"208","14","1730","2D","2026-05-27",NULL,"FALTA"
"209","14","1731","2D","2026-05-27",NULL,"PRESENTE"
"210","14","1732","2D","2026-05-27",NULL,"PRESENTE"
"211","14","1733","2D","2026-05-27",NULL,"FALTA"
"212","14","1734","2D","2026-05-27",NULL,"PRESENTE"
"213","14","1735","2D","2026-05-27",NULL,"PRESENTE"
"214","14","1736","2D","2026-05-27",NULL,"PRESENTE"
"215","14","1737","2D","2026-05-27",NULL,"PRESENTE"
"216","14","1738","2D","2026-05-27",NULL,"PRESENTE"
"217","14","1739","2D","2026-05-27",NULL,"PRESENTE"
"218","14","1740","2D","2026-05-27",NULL,"PRESENTE"
"219","14","1741","2D","2026-05-27",NULL,"PRESENTE"
"220","14","1742","2D","2026-05-27",NULL,"PRESENTE"
"221","14","1743","2D","2026-05-27",NULL,"PRESENTE"
"222","14","1744","2D","2026-05-27",NULL,"TARDANZA"
"223","14","1745","2D","2026-05-27",NULL,"PRESENTE"
"224","14","1746","2D","2026-05-27",NULL,"PRESENTE"
"225","14","1747","2D","2026-05-27",NULL,"PRESENTE"
"226","14","1748","2D","2026-05-27",NULL,"PRESENTE"
"227","14","1749","2D","2026-05-27",NULL,"PRESENTE"
"228","14","1750","2D","2026-05-27",NULL,"PRESENTE"
"229","14","1751","2D","2026-05-27",NULL,"PRESENTE"
"230","14","1628","2A","2026-05-27",NULL,"PRESENTE"
"232","14","1630","2A","2026-05-27",NULL,"PRESENTE"
"233","14","1631","2A","2026-05-27",NULL,"PRESENTE"
"234","14","1632","2A","2026-05-27",NULL,"PRESENTE"
"235","14","1633","2A","2026-05-27",NULL,"PRESENTE"
"236","14","1634","2A","2026-05-27",NULL,"PRESENTE"
"237","14","1635","2A","2026-05-27",NULL,"PRESENTE"
"238","14","1636","2A","2026-05-27",NULL,"PRESENTE"
"239","14","1637","2A","2026-05-27",NULL,"PRESENTE"
"240","14","1638","2A","2026-05-27",NULL,"PRESENTE"
"241","14","1639","2A","2026-05-27",NULL,"FALTA"
"242","14","1640","2A","2026-05-27",NULL,"PRESENTE"
"243","14","1641","2A","2026-05-27",NULL,"PRESENTE"
"244","14","1642","2A","2026-05-27",NULL,"PRESENTE"
"245","14","1643","2A","2026-05-27",NULL,"PRESENTE"
"246","14","1644","2A","2026-05-27",NULL,"PRESENTE"
"247","14","1645","2A","2026-05-27",NULL,"PRESENTE"
"248","14","1646","2A","2026-05-27",NULL,"PRESENTE"
"249","14","1647","2A","2026-05-27",NULL,"PRESENTE"
"250","14","1648","2A","2026-05-27",NULL,"PRESENTE"
"251","14","1649","2A","2026-05-27",NULL,"PRESENTE"
"252","14","1650","2A","2026-05-27",NULL,"PRESENTE"
"253","14","1651","2A","2026-05-27",NULL,"PRESENTE"
"254","14","1652","2A","2026-05-27",NULL,"PRESENTE"
"255","14","1653","2A","2026-05-27",NULL,"PRESENTE"
"256","14","1654","2A","2026-05-27",NULL,"PRESENTE"
"257","14","1655","2A","2026-05-27",NULL,"PRESENTE"
"258","14","1656","2A","2026-05-27",NULL,"PRESENTE"
"259","14","1657","2A","2026-05-27",NULL,"PRESENTE"
"260","14","1658","2A","2026-05-27",NULL,"TARDANZA"
"261","14","1659","2A","2026-05-27",NULL,"TARDANZA"
"262","14","1689","2C","2026-05-27",NULL,"PRESENTE"
"263","14","1690","2C","2026-05-27",NULL,"PRESENTE"
"264","14","1691","2C","2026-05-27",NULL,"PRESENTE"
"265","14","1692","2C","2026-05-27",NULL,"PRESENTE"
"266","14","1693","2C","2026-05-27",NULL,"PRESENTE"
"267","14","1694","2C","2026-05-27",NULL,"PRESENTE"
"268","14","1695","2C","2026-05-27",NULL,"PRESENTE"
"269","14","1696","2C","2026-05-27",NULL,"PRESENTE"
"270","14","1697","2C","2026-05-27",NULL,"PRESENTE"
"271","14","1698","2C","2026-05-27",NULL,"FALTA"
"272","14","1699","2C","2026-05-27",NULL,"PRESENTE"
"273","14","1700","2C","2026-05-27",NULL,"PRESENTE"
"274","14","1701","2C","2026-05-27",NULL,"PRESENTE"
"275","14","1702","2C","2026-05-27",NULL,"PRESENTE"
"276","14","1703","2C","2026-05-27",NULL,"PRESENTE"
"277","14","1704","2C","2026-05-27",NULL,"PRESENTE"
"278","14","1705","2C","2026-05-27",NULL,"PRESENTE"
"279","14","1706","2C","2026-05-27",NULL,"PRESENTE"
"280","14","1707","2C","2026-05-27",NULL,"PRESENTE"
"281","14","1708","2C","2026-05-27",NULL,"PRESENTE"
"282","14","1709","2C","2026-05-27",NULL,"PRESENTE"
"283","14","1710","2C","2026-05-27",NULL,"PRESENTE"
"284","14","1711","2C","2026-05-27",NULL,"FALTA"
"285","14","1712","2C","2026-05-27",NULL,"PRESENTE"
"286","14","1713","2C","2026-05-27",NULL,"PRESENTE"
"287","14","1714","2C","2026-05-27",NULL,"PRESENTE"
"288","14","1715","2C","2026-05-27",NULL,"PRESENTE"
"289","14","1716","2C","2026-05-27",NULL,"PRESENTE"
"290","14","1717","2C","2026-05-27",NULL,"PRESENTE"
"291","14","1718","2C","2026-05-27",NULL,"PRESENTE"
"292","14","1719","2C","2026-05-27",NULL,"PRESENTE"
"293","14","1720","2C","2026-05-27",NULL,"PRESENTE"
"294","14","2037","5B","2026-05-27",NULL,"PRESENTE"
"295","14","2038","5B","2026-05-27",NULL,"PRESENTE"
"296","14","2039","5B","2026-05-27",NULL,"PRESENTE"
"297","14","2040","5B","2026-05-27",NULL,"PRESENTE"
"298","14","2041","5B","2026-05-27",NULL,"PRESENTE"
"299","14","2042","5B","2026-05-27",NULL,"PRESENTE"
"300","14","2043","5B","2026-05-27",NULL,"PRESENTE"
"301","14","2044","5B","2026-05-27",NULL,"PRESENTE"
"302","14","2045","5B","2026-05-27",NULL,"PRESENTE"
"303","14","2046","5B","2026-05-27",NULL,"PRESENTE"
"304","14","2047","5B","2026-05-27",NULL,"PRESENTE"
"305","14","2048","5B","2026-05-27",NULL,"PRESENTE"
"306","14","2049","5B","2026-05-27",NULL,"PRESENTE"
"307","14","2050","5B","2026-05-27",NULL,"PRESENTE"
"308","14","2051","5B","2026-05-27",NULL,"PRESENTE"
"309","14","2052","5B","2026-05-27",NULL,"PRESENTE"
"310","14","2053","5B","2026-05-27",NULL,"PRESENTE"
"311","14","2054","5B","2026-05-27",NULL,"PRESENTE"
"312","14","2055","5B","2026-05-27",NULL,"PRESENTE"
"313","14","2056","5B","2026-05-27",NULL,"PRESENTE"
"314","14","2057","5B","2026-05-27",NULL,"PRESENTE"
"315","14","2058","5B","2026-05-27",NULL,"PRESENTE"
"316","14","2059","5B","2026-05-27",NULL,"PRESENTE"
"317","14","2060","5B","2026-05-27",NULL,"PRESENTE"
"318","14","2061","5B","2026-05-27",NULL,"PRESENTE"
"319","14","2062","5B","2026-05-27",NULL,"PRESENTE"
"320","14","2063","5B","2026-05-27",NULL,"PRESENTE"
"321","14","2064","5B","2026-05-27",NULL,"PRESENTE"
"322","14","2065","5B","2026-05-27",NULL,"PRESENTE"
"324","14","2067","5B","2026-05-27",NULL,"PRESENTE"
"325","14","1783","3B","2026-05-27",NULL,"PRESENTE"
"326","14","1784","3B","2026-05-27",NULL,"PRESENTE"
"327","14","1785","3B","2026-05-27",NULL,"PRESENTE"
"328","14","1786","3B","2026-05-27",NULL,"PRESENTE"
"329","14","1787","3B","2026-05-27",NULL,"PRESENTE"
"330","14","1788","3B","2026-05-27",NULL,"PRESENTE"
"331","14","1789","3B","2026-05-27",NULL,"PRESENTE"
"332","14","1790","3B","2026-05-27",NULL,"FALTA"
"333","14","1791","3B","2026-05-27",NULL,"PRESENTE"
"334","14","1792","3B","2026-05-27",NULL,"PRESENTE"
"335","14","1793","3B","2026-05-27",NULL,"PRESENTE"
"336","14","1794","3B","2026-05-27",NULL,"PRESENTE"
"337","14","1795","3B","2026-05-27",NULL,"PRESENTE"
"338","14","1796","3B","2026-05-27",NULL,"PRESENTE"
"339","14","1797","3B","2026-05-27",NULL,"PRESENTE"
"340","14","1798","3B","2026-05-27",NULL,"PRESENTE"
"341","14","1799","3B","2026-05-27",NULL,"PRESENTE"
"342","14","1800","3B","2026-05-27",NULL,"PRESENTE"
"343","14","1801","3B","2026-05-27",NULL,"PRESENTE"
"344","14","1802","3B","2026-05-27",NULL,"PRESENTE"
"345","14","1803","3B","2026-05-27",NULL,"PRESENTE"
"346","14","1804","3B","2026-05-27",NULL,"PRESENTE"
"347","14","1805","3B","2026-05-27",NULL,"PRESENTE"
"348","14","1806","3B","2026-05-27",NULL,"PRESENTE"
"349","14","1807","3B","2026-05-27",NULL,"FALTA"
"350","14","1808","3B","2026-05-27",NULL,"FALTA"
"351","14","1809","3B","2026-05-27",NULL,"PRESENTE"
"352","14","1810","3B","2026-05-27",NULL,"PRESENTE"
"353","14","1811","3B","2026-05-27",NULL,"PRESENTE"
"354","14","1812","3B","2026-05-27",NULL,"PRESENTE"
"355","14","1813","3B","2026-05-27",NULL,"PRESENTE"
"356","14","1599","1E","2026-05-27",NULL,"PRESENTE"
"357","14","1600","1E","2026-05-27",NULL,"PRESENTE"
"358","14","1601","1E","2026-05-27",NULL,"FALTA"
"359","14","1602","1E","2026-05-27",NULL,"PRESENTE"
"360","14","1603","1E","2026-05-27",NULL,"PRESENTE"
"361","14","1604","1E","2026-05-27",NULL,"PRESENTE"
"362","14","1605","1E","2026-05-27",NULL,"PRESENTE"
"363","14","1606","1E","2026-05-27",NULL,"PRESENTE"
"364","14","1607","1E","2026-05-27",NULL,"PRESENTE"
"365","14","1608","1E","2026-05-27",NULL,"PRESENTE"
"366","14","1609","1E","2026-05-27",NULL,"PRESENTE"
"367","14","1610","1E","2026-05-27",NULL,"PRESENTE"
"368","14","1611","1E","2026-05-27",NULL,"PRESENTE"
"369","14","1612","1E","2026-05-27",NULL,"PRESENTE"
"370","14","1613","1E","2026-05-27",NULL,"PRESENTE"
"371","14","1614","1E","2026-05-27",NULL,"PRESENTE"
"372","14","1615","1E","2026-05-27",NULL,"PRESENTE"
"373","14","1616","1E","2026-05-27",NULL,"PRESENTE"
"374","14","1617","1E","2026-05-27",NULL,"PRESENTE"
"375","14","1618","1E","2026-05-27",NULL,"PRESENTE"
"376","14","1619","1E","2026-05-27",NULL,"PRESENTE"
"377","14","1620","1E","2026-05-27",NULL,"PRESENTE"
"378","14","1621","1E","2026-05-27",NULL,"PRESENTE"
"379","14","1622","1E","2026-05-27",NULL,"PRESENTE"
"380","14","1623","1E","2026-05-27",NULL,"PRESENTE"
"381","14","1624","1E","2026-05-27",NULL,"PRESENTE"
"382","14","1625","1E","2026-05-27",NULL,"PRESENTE"
"383","14","1626","1E","2026-05-27",NULL,"PRESENTE"
"384","14","1627","1E","2026-05-27",NULL,"PRESENTE"
"385","14","1870","4A","2026-05-27",NULL,"PRESENTE"
"386","14","1871","4A","2026-05-27",NULL,"PRESENTE"
"387","14","1872","4A","2026-05-27",NULL,"PRESENTE"
"388","14","1873","4A","2026-05-27",NULL,"PRESENTE"
"389","14","1874","4A","2026-05-27",NULL,"PRESENTE"
"390","14","1875","4A","2026-05-27",NULL,"PRESENTE"
"391","14","1876","4A","2026-05-27",NULL,"PRESENTE"
"392","14","1877","4A","2026-05-27",NULL,"PRESENTE"
"393","14","1878","4A","2026-05-27",NULL,"PRESENTE"
"394","14","1879","4A","2026-05-27",NULL,"PRESENTE"
"395","14","1880","4A","2026-05-27",NULL,"PRESENTE"
"396","14","1881","4A","2026-05-27",NULL,"FALTA"
"397","14","1882","4A","2026-05-27",NULL,"PRESENTE"
"398","14","1883","4A","2026-05-27",NULL,"PRESENTE"
"399","14","1884","4A","2026-05-27",NULL,"PRESENTE"
"400","14","1885","4A","2026-05-27",NULL,"PRESENTE"
"401","14","1886","4A","2026-05-27",NULL,"PRESENTE"
"402","14","1887","4A","2026-05-27",NULL,"PRESENTE"
"403","14","1888","4A","2026-05-27",NULL,"PRESENTE"
"404","14","1889","4A","2026-05-27",NULL,"PRESENTE"
"405","14","1890","4A","2026-05-27",NULL,"PRESENTE"
"406","14","1891","4A","2026-05-27",NULL,"PRESENTE"
"407","14","1892","4A","2026-05-27",NULL,"PRESENTE"
"408","14","1893","4A","2026-05-27",NULL,"PRESENTE"
"409","14","1894","4A","2026-05-27",NULL,"PRESENTE"
"410","14","1895","4A","2026-05-27",NULL,"PRESENTE"
"411","14","1896","4A","2026-05-27",NULL,"PRESENTE"
"412","14","1897","4A","2026-05-27",NULL,"PRESENTE"
"413","14","1599","1E","2026-05-28",NULL,"PRESENTE"
"414","14","1600","1E","2026-05-28",NULL,"PRESENTE"
"415","14","1601","1E","2026-05-28",NULL,"PRESENTE"
"416","14","1602","1E","2026-05-28",NULL,"PRESENTE"
"417","14","1603","1E","2026-05-28",NULL,"PRESENTE"
"418","14","1604","1E","2026-05-28",NULL,"PRESENTE"
"419","14","1605","1E","2026-05-28",NULL,"PRESENTE"
"420","14","1606","1E","2026-05-28",NULL,"PRESENTE"
"421","14","1607","1E","2026-05-28",NULL,"PRESENTE"
"422","14","1608","1E","2026-05-28",NULL,"PRESENTE"
"423","14","1609","1E","2026-05-28",NULL,"PRESENTE"
"424","14","1610","1E","2026-05-28",NULL,"PRESENTE"
"425","14","1611","1E","2026-05-28",NULL,"PRESENTE"
"426","14","1612","1E","2026-05-28",NULL,"PRESENTE"
"427","14","1613","1E","2026-05-28",NULL,"PRESENTE"
"428","14","1614","1E","2026-05-28",NULL,"PRESENTE"
"429","14","1615","1E","2026-05-28",NULL,"PRESENTE"
"430","14","1616","1E","2026-05-28",NULL,"PRESENTE"
"431","14","1617","1E","2026-05-28",NULL,"PRESENTE"
"432","14","1618","1E","2026-05-28",NULL,"PRESENTE"
"433","14","1619","1E","2026-05-28",NULL,"PRESENTE"
"434","14","1620","1E","2026-05-28",NULL,"PRESENTE"
"435","14","1621","1E","2026-05-28",NULL,"PRESENTE"
"436","14","1622","1E","2026-05-28",NULL,"PRESENTE"
"437","14","1623","1E","2026-05-28",NULL,"PRESENTE"
"438","14","1624","1E","2026-05-28",NULL,"PRESENTE"
"439","14","1625","1E","2026-05-28",NULL,"PRESENTE"
"440","14","1626","1E","2026-05-28",NULL,"PRESENTE"
"441","14","1627","1E","2026-05-28",NULL,"PRESENTE"
"442","14","1783","3B","2026-05-28",NULL,"PRESENTE"
"443","14","1784","3B","2026-05-28",NULL,"PRESENTE"
"444","14","1785","3B","2026-05-28",NULL,"PRESENTE"
"445","14","1786","3B","2026-05-28",NULL,"PRESENTE"
"446","14","1787","3B","2026-05-28",NULL,"PRESENTE"
"447","14","1788","3B","2026-05-28",NULL,"PRESENTE"
"448","14","1789","3B","2026-05-28",NULL,"PRESENTE"
"449","14","1790","3B","2026-05-28",NULL,"PRESENTE"
"450","14","1791","3B","2026-05-28",NULL,"PRESENTE"
"451","14","1792","3B","2026-05-28",NULL,"PRESENTE"
"452","14","1793","3B","2026-05-28",NULL,"PRESENTE"
"453","14","1794","3B","2026-05-28",NULL,"PRESENTE"
"454","14","1795","3B","2026-05-28",NULL,"PRESENTE"
"455","14","1796","3B","2026-05-28",NULL,"PRESENTE"
"456","14","1797","3B","2026-05-28",NULL,"PRESENTE"
"457","14","1798","3B","2026-05-28",NULL,"PRESENTE"
"458","14","1799","3B","2026-05-28",NULL,"PRESENTE"
"459","14","1800","3B","2026-05-28",NULL,"PRESENTE"
"460","14","1801","3B","2026-05-28",NULL,"PRESENTE"
"461","14","1802","3B","2026-05-28",NULL,"PRESENTE"
"462","14","1803","3B","2026-05-28",NULL,"PRESENTE"
"463","14","1804","3B","2026-05-28",NULL,"PRESENTE"
"464","14","1805","3B","2026-05-28",NULL,"PRESENTE"
"465","14","1806","3B","2026-05-28",NULL,"PRESENTE"
"466","14","1807","3B","2026-05-28",NULL,"PRESENTE"
"467","14","1808","3B","2026-05-28",NULL,"PRESENTE"
"468","14","1809","3B","2026-05-28",NULL,"PRESENTE"
"469","14","1810","3B","2026-05-28",NULL,"PRESENTE"
"470","14","1811","3B","2026-05-28",NULL,"PRESENTE"
"471","14","1812","3B","2026-05-28",NULL,"PRESENTE"
"472","14","1813","3B","2026-05-28",NULL,"PRESENTE"
"473","14","1925","4C","2026-05-28",NULL,"TARDANZA"
"474","14","1926","4C","2026-05-28",NULL,"PRESENTE"
"475","14","1927","4C","2026-05-28",NULL,"PRESENTE"
"476","14","1928","4C","2026-05-28",NULL,"FALTA"
"477","14","1929","4C","2026-05-28",NULL,"PRESENTE"
"478","14","1930","4C","2026-05-28",NULL,"TARDANZA"
"479","14","1931","4C","2026-05-28",NULL,"PRESENTE"
"480","14","1932","4C","2026-05-28",NULL,"TARDANZA"
"481","14","1933","4C","2026-05-28",NULL,"PRESENTE"
"482","14","1934","4C","2026-05-28",NULL,"PRESENTE"
"483","14","1935","4C","2026-05-28",NULL,"FALTA"
"484","14","1936","4C","2026-05-28",NULL,"PRESENTE"
"485","14","1937","4C","2026-05-28",NULL,"FALTA"
"486","14","1938","4C","2026-05-28",NULL,"TARDANZA"
"487","14","1939","4C","2026-05-28",NULL,"PRESENTE"
"488","14","1940","4C","2026-05-28",NULL,"TARDANZA"
"489","14","1941","4C","2026-05-28",NULL,"TARDANZA"
"490","14","1943","4C","2026-05-28",NULL,"PRESENTE"
"491","14","1944","4C","2026-05-28",NULL,"TARDANZA"
"492","14","1945","4C","2026-05-28",NULL,"PRESENTE"
"493","14","1946","4C","2026-05-28",NULL,"PRESENTE"
"495","14","1947","4C","2026-05-28",NULL,"TARDANZA"
"496","14","1844","3D","2026-05-28",NULL,"PRESENTE"
"497","14","1845","3D","2026-05-28",NULL,"PRESENTE"
"498","14","1846","3D","2026-05-28",NULL,"PRESENTE"
"499","14","1847","3D","2026-05-28",NULL,"PRESENTE"
"500","14","1848","3D","2026-05-28",NULL,"FALTA"
"501","14","1849","3D","2026-05-28",NULL,"PRESENTE"
"502","14","1850","3D","2026-05-28",NULL,"PRESENTE"
"503","14","1851","3D","2026-05-28",NULL,"PRESENTE"
"504","14","1852","3D","2026-05-28",NULL,"PRESENTE"
"505","14","1853","3D","2026-05-28",NULL,"PRESENTE"
"506","14","1854","3D","2026-05-28",NULL,"PRESENTE"
"507","14","1855","3D","2026-05-28",NULL,"PRESENTE"
"508","14","1856","3D","2026-05-28",NULL,"PRESENTE"
"509","14","1857","3D","2026-05-28",NULL,"PRESENTE"
"510","14","1858","3D","2026-05-28",NULL,"PRESENTE"
"511","14","1859","3D","2026-05-28",NULL,"PRESENTE"
"512","14","1860","3D","2026-05-28",NULL,"PRESENTE"
"513","14","1861","3D","2026-05-28",NULL,"PRESENTE"
"514","14","1862","3D","2026-05-28",NULL,"FALTA"
"515","14","1863","3D","2026-05-28",NULL,"PRESENTE"
"516","14","1864","3D","2026-05-28",NULL,"PRESENTE"
"517","14","1865","3D","2026-05-28",NULL,"PRESENTE"
"518","14","1866","3D","2026-05-28",NULL,"PRESENTE"
"519","14","1867","3D","2026-05-28",NULL,"PRESENTE"
"521","14","1869","3D","2026-05-28",NULL,"PRESENTE"
"522","14","1814","3C","2026-05-28",NULL,"PRESENTE"
"523","14","1815","3C","2026-05-28",NULL,"PRESENTE"
"524","14","1816","3C","2026-05-28",NULL,"PRESENTE"
"525","14","1817","3C","2026-05-28",NULL,"PRESENTE"
"526","14","1818","3C","2026-05-28",NULL,"PRESENTE"
"527","14","1819","3C","2026-05-28",NULL,"PRESENTE"
"528","14","1820","3C","2026-05-28",NULL,"FALTA"
"529","14","1821","3C","2026-05-28",NULL,"PRESENTE"
"530","14","1822","3C","2026-05-28",NULL,"PRESENTE"
"531","14","1823","3C","2026-05-28",NULL,"PRESENTE"
"532","14","1824","3C","2026-05-28",NULL,"PRESENTE"
"533","14","1825","3C","2026-05-28",NULL,"PRESENTE"
"534","14","1826","3C","2026-05-28",NULL,"PRESENTE"
"535","14","1827","3C","2026-05-28",NULL,"PRESENTE"
"536","14","1828","3C","2026-05-28",NULL,"PRESENTE"
"537","14","1829","3C","2026-05-28",NULL,"PRESENTE"
"538","14","1830","3C","2026-05-28",NULL,"PRESENTE"
"539","14","1831","3C","2026-05-28",NULL,"FALTA"
"540","14","1832","3C","2026-05-28",NULL,"FALTA"
"541","14","1833","3C","2026-05-28",NULL,"PRESENTE"
"542","14","1834","3C","2026-05-28",NULL,"PRESENTE"
"543","14","1835","3C","2026-05-28",NULL,"FALTA"
"544","14","1836","3C","2026-05-28",NULL,"PRESENTE"
"545","14","1837","3C","2026-05-28",NULL,"PRESENTE"
"546","14","1838","3C","2026-05-28",NULL,"PRESENTE"
"547","14","1839","3C","2026-05-28",NULL,"PRESENTE"
"548","14","1840","3C","2026-05-28",NULL,"PRESENTE"
"549","14","1841","3C","2026-05-28",NULL,"PRESENTE"
"550","14","1842","3C","2026-05-28",NULL,"PRESENTE"
"551","14","1843","3C","2026-05-28",NULL,"PRESENTE"
"552","14","1898","4B","2026-05-28",NULL,"PRESENTE"
"553","14","1899","4B","2026-05-28",NULL,"PRESENTE"
"554","14","1900","4B","2026-05-28",NULL,"PRESENTE"
"556","14","1902","4B","2026-05-28",NULL,"TARDANZA"
"557","14","1903","4B","2026-05-28",NULL,"PRESENTE"
"558","14","1904","4B","2026-05-28",NULL,"PRESENTE"
"559","14","1905","4B","2026-05-28",NULL,"PRESENTE"
"560","14","1906","4B","2026-05-28",NULL,"PRESENTE"
"561","14","1907","4B","2026-05-28",NULL,"PRESENTE"
"562","14","1908","4B","2026-05-28",NULL,"TARDANZA"
"563","14","1909","4B","2026-05-28",NULL,"TARDANZA"
"564","14","1910","4B","2026-05-28",NULL,"PRESENTE"
"565","14","1911","4B","2026-05-28",NULL,"PRESENTE"
"566","14","1912","4B","2026-05-28",NULL,"PRESENTE"
"567","14","1913","4B","2026-05-28",NULL,"PRESENTE"
"568","14","1914","4B","2026-05-28",NULL,"PRESENTE"
"569","14","1915","4B","2026-05-28",NULL,"TARDANZA"
"570","14","1916","4B","2026-05-28",NULL,"PRESENTE"
"571","14","1917","4B","2026-05-28",NULL,"PRESENTE"
"572","14","1918","4B","2026-05-28",NULL,"PRESENTE"
"573","14","1919","4B","2026-05-28",NULL,"TARDANZA"
"574","14","1920","4B","2026-05-28",NULL,"PRESENTE"
"575","14","1921","4B","2026-05-28",NULL,"PRESENTE"
"576","14","1922","4B","2026-05-28",NULL,"PRESENTE"
"577","14","1923","4B","2026-05-28",NULL,"PRESENTE"
"578","14","1924","4B","2026-05-28",NULL,"PRESENTE"
"579","14","1570","1D","2026-05-28",NULL,"PRESENTE"
"580","14","1571","1D","2026-05-28",NULL,"PRESENTE"
"581","14","1572","1D","2026-05-28",NULL,"PRESENTE"
"582","14","1573","1D","2026-05-28",NULL,"PRESENTE"
"583","14","1574","1D","2026-05-28",NULL,"PRESENTE"
"584","14","1575","1D","2026-05-28",NULL,"PRESENTE"
"585","14","1576","1D","2026-05-28",NULL,"PRESENTE"
"586","14","1577","1D","2026-05-28",NULL,"FALTA"
"587","14","1578","1D","2026-05-28",NULL,"PRESENTE"
"588","14","1579","1D","2026-05-28",NULL,"PRESENTE"
"589","14","1580","1D","2026-05-28",NULL,"PRESENTE"
"590","14","1581","1D","2026-05-28",NULL,"PRESENTE"
"591","14","1582","1D","2026-05-28",NULL,"PRESENTE"
"592","14","1583","1D","2026-05-28",NULL,"PRESENTE"
"593","14","1584","1D","2026-05-28",NULL,"PRESENTE"
"594","14","1585","1D","2026-05-28",NULL,"PRESENTE"
